Country Code,Country,Series Name,Year,Inflation Rate
SWE,Sweden,Official Core Consumer Price Inflation,1987,4.71
SYR,Syrian Arab Republic,Official Core Consumer Price Inflation,1987,
TCD,Chad,Official Core Consumer Price Inflation,1987,18.74
THA,Thailand,Official Core Consumer Price Inflation,1987,3.16
TJK,Tajikistan,Official Core Consumer Price Inflation,1987,
TKM,Turkmenistan,Official Core Consumer Price Inflation,1987,
TTO,Trinidad and Tobago,Official Core Consumer Price Inflation,1987,
TUN,Tunisia,Official Core Consumer Price Inflation,1987,
TUR,Turkey,Official Core Consumer Price Inflation,1987,
TWN,"Taiwan, China",Official Core Consumer Price Inflation,1987,0.63
UGA,Uganda,Official Core Consumer Price Inflation,1987,
UKR,Ukraine,Official Core Consumer Price Inflation,1987,
URY,Uruguay,Official Core Consumer Price Inflation,1987,
USA,United States,Official Core Consumer Price Inflation,1987,4.12
VEN,"Venezuela, RB",Official Core Consumer Price Inflation,1987,
VNM,Vietnam,Official Core Consumer Price Inflation,1987,
XKX,Kosovo,Official Core Consumer Price Inflation,1987,
ZAF,South Africa,Official Core Consumer Price Inflation,1987,
AGO,Angola,Producer Price Inflation,1987,
ALB,Albania,Producer Price Inflation,1987,
ARG,Argentina,Producer Price Inflation,1987,
ARM,Armenia,Producer Price Inflation,1987,
AUS,Australia,Producer Price Inflation,1987,7.31
AUT,Austria,Producer Price Inflation,1987,
AZE,Azerbaijan,Producer Price Inflation,1987,
BEL,Belgium,Producer Price Inflation,1987,-4.96
BGD,Bangladesh,Producer Price Inflation,1987,
BGR,Bulgaria,Producer Price Inflation,1987,-0.3
BIH,Bosnia and Herzegovina,Producer Price Inflation,1987,
BLR,Belarus,Producer Price Inflation,1987,
BRA,Brazil,Producer Price Inflation,1987,
BTN,Bhutan,Producer Price Inflation,1987,
CAF,Central African Republic,Producer Price Inflation,1987,0.71
CAN,Canada,Producer Price Inflation,1987,2.78
CHE,Switzerland,Producer Price Inflation,1987,-0.72
CHL,Chile,Producer Price Inflation,1987,
CHN,China,Producer Price Inflation,1987,
COG,"Congo, Rep.",Producer Price Inflation,1987,
COL,Colombia,Producer Price Inflation,1987,24.86
CRI,Costa Rica,Producer Price Inflation,1987,
CYP,Cyprus,Producer Price Inflation,1987,
CZE,Czech Republic,Producer Price Inflation,1987,
DEU,Germany,Producer Price Inflation,1987,-2.49
DNK,Denmark,Producer Price Inflation,1987,-0.18
DZA,Algeria,Producer Price Inflation,1987,
ECU,Ecuador,Producer Price Inflation,1987,
EGY,"Egypt, Arab Rep.",Producer Price Inflation,1987,
ESP,Spain,Producer Price Inflation,1987,0.82
EST,Estonia,Producer Price Inflation,1987,
ETH,Ethiopia,Producer Price Inflation,1987,
FIN,Finland,Producer Price Inflation,1987,0.88
FRA,France,Producer Price Inflation,1987,
GAB,Gabon,Producer Price Inflation,1987,2.41
GBR,United Kingdom,Producer Price Inflation,1987,3.43
GEO,Georgia,Producer Price Inflation,1987,
GHA,Ghana,Producer Price Inflation,1987,
GMB,"Gambia, The",Producer Price Inflation,1987,
GRC,Greece,Producer Price Inflation,1987,
GTM,Guatemala,Producer Price Inflation,1987,
HKG,"Hong Kong SAR, China",Producer Price Inflation,1987,
HRV,Croatia,Producer Price Inflation,1987,
HUN,Hungary,Producer Price Inflation,1987,2.85
IND,India,Producer Price Inflation,1987,6.42
IRL,Ireland,Producer Price Inflation,1987,2.44
IRN,"Iran, Islamic Rep.",Producer Price Inflation,1987,
ISL,Iceland,Producer Price Inflation,1987,
ISR,Israel,Producer Price Inflation,1987,18.46
ITA,Italy,Producer Price Inflation,1987,2.99
JAM,Jamaica,Producer Price Inflation,1987,
JOR,Jordan,Producer Price Inflation,1987,
JPN,Japan,Producer Price Inflation,1987,-3.12
KAZ,Kazakhstan,Producer Price Inflation,1987,
KEN,Kenya,Producer Price Inflation,1987,
KGZ,Kyrgyz Republic,Producer Price Inflation,1987,
KOR,"Korea, Rep.",Producer Price Inflation,1987,0.45
KWT,Kuwait,Producer Price Inflation,1987,
LKA,Sri Lanka,Producer Price Inflation,1987,
LTU,Lithuania,Producer Price Inflation,1987,
LUX,Luxembourg,Producer Price Inflation,1987,-6.52
LVA,Latvia,Producer Price Inflation,1987,
MAR,Morocco,Producer Price Inflation,1987,
MDA,Moldova,Producer Price Inflation,1987,
MEX,Mexico,Producer Price Inflation,1987,141.39
MKD,North Macedonia,Producer Price Inflation,1987,
MLT,Malta,Producer Price Inflation,1987,
MNE,Montenegro,Producer Price Inflation,1987,
MNG,Mongolia,Producer Price Inflation,1987,
MOZ,Mozambique,Producer Price Inflation,1987,
MUS,Mauritius,Producer Price Inflation,1987,
MYS,Malaysia,Producer Price Inflation,1987,3.69
NIC,Nicaragua,Producer Price Inflation,1987,
NLD,Netherlands,Producer Price Inflation,1987,-2.57
NOR,Norway,Producer Price Inflation,1987,3.58
NZL,New Zealand,Producer Price Inflation,1987,7.92
OMN,Oman,Producer Price Inflation,1987,
PAK,Pakistan,Producer Price Inflation,1987,
PER,Peru,Producer Price Inflation,1987,58.33
PHL,Philippines,Producer Price Inflation,1987,
POL,Poland,Producer Price Inflation,1987,26.52
PRT,Portugal,Producer Price Inflation,1987,1.07
PRY,Paraguay,Producer Price Inflation,1987,
QAT,Qatar,Producer Price Inflation,1987,
ROU,Romania,Producer Price Inflation,1987,
RUS,Russian Federation,Producer Price Inflation,1987,
RWA,Rwanda,Producer Price Inflation,1987,
SAU,Saudi Arabia,Producer Price Inflation,1987,
SDN,Sudan,Producer Price Inflation,1987,
SEN,Senegal,Producer Price Inflation,1987,
SGP,Singapore,Producer Price Inflation,1987,2.23
SLV,El Salvador,Producer Price Inflation,1987,
SRB,Serbia,Producer Price Inflation,1987,
SVK,Slovakia,Producer Price Inflation,1987,
SVN,Slovenia,Producer Price Inflation,1987,
SWE,Sweden,Producer Price Inflation,1987,2.78
THA,Thailand,Producer Price Inflation,1987,5.95
TJK,Tajikistan,Producer Price Inflation,1987,
TTO,Trinidad and Tobago,Producer Price Inflation,1987,4.04
TUN,Tunisia,Producer Price Inflation,1987,
TUR,Turkey,Producer Price Inflation,1987,31.93
TWN,"Taiwan, China",Producer Price Inflation,1987,-3.25
TZA,Tanzania,Producer Price Inflation,1987,
UGA,Uganda,Producer Price Inflation,1987,
UKR,Ukraine,Producer Price Inflation,1987,
URY,Uruguay,Producer Price Inflation,1987,63.22
USA,United States,Producer Price Inflation,1987,2.64
UZB,Uzbekistan,Producer Price Inflation,1987,
VEN,"Venezuela, RB",Producer Price Inflation,1987,
VNM,Vietnam,Producer Price Inflation,1987,
XKX,Kosovo,Producer Price Inflation,1987,
ZAF,South Africa,Producer Price Inflation,1987,14.39
ZMB,Zambia,Producer Price Inflation,1987,101.32
ABW,Aruba,Headline Consumer Price Inflation,1988,
AFG,Afghanistan,Headline Consumer Price Inflation,1988,27.5
AGO,Angola,Headline Consumer Price Inflation,1988,1.83
ALB,Albania,Headline Consumer Price Inflation,1988,
ARE,United Arab Emirates,Headline Consumer Price Inflation,1988,4.99
ARG,Argentina,Headline Consumer Price Inflation,1988,342.95
ARM,Armenia,Headline Consumer Price Inflation,1988,
ATG,Antigua and Barbuda,Headline Consumer Price Inflation,1988,6.8
AUS,Australia,Headline Consumer Price Inflation,1988,7.22
AUT,Austria,Headline Consumer Price Inflation,1988,1.92
AZE,Azerbaijan,Headline Consumer Price Inflation,1988,
BDI,Burundi,Headline Consumer Price Inflation,1988,4.49
BEL,Belgium,Headline Consumer Price Inflation,1988,1.16
BEN,Benin,Headline Consumer Price Inflation,1988,3.44
BFA,Burkina Faso,Headline Consumer Price Inflation,1988,4.19
BGD,Bangladesh,Headline Consumer Price Inflation,1988,9.67
BGR,Bulgaria,Headline Consumer Price Inflation,1988,2.5
BHR,Bahrain,Headline Consumer Price Inflation,1988,0.2
BHS,"Bahamas, The",Headline Consumer Price Inflation,1988,4.05
BIH,Bosnia and Herzegovina,Headline Consumer Price Inflation,1988,
BLR,Belarus,Headline Consumer Price Inflation,1988,0.0
BLZ,Belize,Headline Consumer Price Inflation,1988,5.32
BOL,Bolivia,Headline Consumer Price Inflation,1988,15.99
BRA,Brazil,Headline Consumer Price Inflation,1988,629.11
BRB,Barbados,Headline Consumer Price Inflation,1988,4.72
BRN,Brunei Darussalam,Headline Consumer Price Inflation,1988,1.19
BTN,Bhutan,Headline Consumer Price Inflation,1988,8.18
BWA,Botswana,Headline Consumer Price Inflation,1988,8.4
CAF,Central African Republic,Headline Consumer Price Inflation,1988,-3.93
CYM,Cayman Islands,Headline Consumer Price Inflation,1988,
CAN,Canada,Headline Consumer Price Inflation,1988,4.03
CHE,Switzerland,Headline Consumer Price Inflation,1988,1.87
CHL,Chile,Headline Consumer Price Inflation,1988,14.68
CHN,China,Headline Consumer Price Inflation,1988,18.88
CIV,Côte d'Ivoire,Headline Consumer Price Inflation,1988,6.87
CMR,Cameroon,Headline Consumer Price Inflation,1988,1.71
COD,"Congo, Dem. Rep.",Headline Consumer Price Inflation,1988,82.75
COG,"Congo, Rep.",Headline Consumer Price Inflation,1988,-13.01
COL,Colombia,Headline Consumer Price Inflation,1988,28.14
COM,Comoros,Headline Consumer Price Inflation,1988,0.29
CPV,Cabo Verde,Headline Consumer Price Inflation,1988,3.61
CRI,Costa Rica,Headline Consumer Price Inflation,1988,20.83
CUW,Curacao,Headline Consumer Price Inflation,1988,3.66
CYP,Cyprus,Headline Consumer Price Inflation,1988,3.43
CZE,Czech Republic,Headline Consumer Price Inflation,1988,0.14
DEU,Germany,Headline Consumer Price Inflation,1988,1.27
DJI,Djibouti,Headline Consumer Price Inflation,1988,5.44
DMA,Dominica,Headline Consumer Price Inflation,1988,2.25
DNK,Denmark,Headline Consumer Price Inflation,1988,4.54
DOM,Dominican Republic,Headline Consumer Price Inflation,1988,43.84
DZA,Algeria,Headline Consumer Price Inflation,1988,5.94
ECU,Ecuador,Headline Consumer Price Inflation,1988,58.89
EGY,"Egypt, Arab Rep.",Headline Consumer Price Inflation,1988,17.82
ERI,Eritrea,Headline Consumer Price Inflation,1988,
ESP,Spain,Headline Consumer Price Inflation,1988,4.84
EST,Estonia,Headline Consumer Price Inflation,1988,
ETH,Ethiopia,Headline Consumer Price Inflation,1988,2.21
FIN,Finland,Headline Consumer Price Inflation,1988,5.09
FJI,Fiji,Headline Consumer Price Inflation,1988,11.76
FRA,France,Headline Consumer Price Inflation,1988,2.7
FSM,"Micronesia, Fed. Sts.",Headline Consumer Price Inflation,1988,
GAB,Gabon,Headline Consumer Price Inflation,1988,-9.8
GBR,United Kingdom,Headline Consumer Price Inflation,1988,4.21
GEO,Georgia,Headline Consumer Price Inflation,1988,
GHA,Ghana,Headline Consumer Price Inflation,1988,31.37
GIN,Guinea,Headline Consumer Price Inflation,1988,27.29
GMB,"Gambia, The",Headline Consumer Price Inflation,1988,11.55
GNB,Guinea-Bissau,Headline Consumer Price Inflation,1988,60.31
GNQ,Equatorial Guinea,Headline Consumer Price Inflation,1988,2.52
GRC,Greece,Headline Consumer Price Inflation,1988,13.53
GRD,Grenada,Headline Consumer Price Inflation,1988,4.0
GTM,Guatemala,Headline Consumer Price Inflation,1988,10.32
GUY,Guyana,Headline Consumer Price Inflation,1988,39.9
HKG,"Hong Kong SAR, China",Headline Consumer Price Inflation,1988,7.76
HND,Honduras,Headline Consumer Price Inflation,1988,4.64
HRV,Croatia,Headline Consumer Price Inflation,1988,186.7
HTI,Haiti,Headline Consumer Price Inflation,1988,4.11
HUN,Hungary,Headline Consumer Price Inflation,1988,15.72
IDN,Indonesia,Headline Consumer Price Inflation,1988,8.05
IND,India,Headline Consumer Price Inflation,1988,9.38
IRL,Ireland,Headline Consumer Price Inflation,1988,2.13
IRN,"Iran, Islamic Rep.",Headline Consumer Price Inflation,1988,28.9
IRQ,Iraq,Headline Consumer Price Inflation,1988,21.4
ISL,Iceland,Headline Consumer Price Inflation,1988,25.73
ISR,Israel,Headline Consumer Price Inflation,1988,16.35
ITA,Italy,Headline Consumer Price Inflation,1988,5.06
JAM,Jamaica,Headline Consumer Price Inflation,1988,8.19
JOR,Jordan,Headline Consumer Price Inflation,1988,6.63
JPN,Japan,Headline Consumer Price Inflation,1988,0.68
KAZ,Kazakhstan,Headline Consumer Price Inflation,1988,
KEN,Kenya,Headline Consumer Price Inflation,1988,12.36
KGZ,Kyrgyz Republic,Headline Consumer Price Inflation,1988,
KHM,Cambodia,Headline Consumer Price Inflation,1988,23.0
KIR,Kiribati,Headline Consumer Price Inflation,1988,1.13
KNA,St. Kitts and Nevis,Headline Consumer Price Inflation,1988,0.23
KOR,"Korea, Rep.",Headline Consumer Price Inflation,1988,7.15
KWT,Kuwait,Headline Consumer Price Inflation,1988,1.47
LAO,Lao PDR,Headline Consumer Price Inflation,1988,14.8
LBN,Lebanon,Headline Consumer Price Inflation,1988,155.0
LBR,Liberia,Headline Consumer Price Inflation,1988,9.65
LBY,Libya,Headline Consumer Price Inflation,1988,3.13
LCA,St. Lucia,Headline Consumer Price Inflation,1988,0.83
LKA,Sri Lanka,Headline Consumer Price Inflation,1988,13.99
LSO,Lesotho,Headline Consumer Price Inflation,1988,12.4
LTU,Lithuania,Headline Consumer Price Inflation,1988,-0.4
LUX,Luxembourg,Headline Consumer Price Inflation,1988,1.44
LVA,Latvia,Headline Consumer Price Inflation,1988,
MAC,"Macao SAR, China",Headline Consumer Price Inflation,1988,
MAR,Morocco,Headline Consumer Price Inflation,1988,2.37
MDA,Moldova,Headline Consumer Price Inflation,1988,
MDG,Madagascar,Headline Consumer Price Inflation,1988,26.34
MDV,Maldives,Headline Consumer Price Inflation,1988,6.48
MEX,Mexico,Headline Consumer Price Inflation,1988,114.16
MHL,Marshall Islands,Headline Consumer Price Inflation,1988,
MKD,"Macedonia, FYR",Headline Consumer Price Inflation,1988,191.9
MLI,Mali,Headline Consumer Price Inflation,1988,8.95
MLT,Malta,Headline Consumer Price Inflation,1988,0.95
MMR,Myanmar,Headline Consumer Price Inflation,1988,16.04
MNE,Montenegro,Headline Consumer Price Inflation,1988,
MNG,Mongolia,Headline Consumer Price Inflation,1988,
MOZ,Mozambique,Headline Consumer Price Inflation,1988,58.51
MRT,Mauritania,Headline Consumer Price Inflation,1988,1.32
MUS,Mauritius,Headline Consumer Price Inflation,1988,9.3
MWI,Malawi,Headline Consumer Price Inflation,1988,33.84
MYS,Malaysia,Headline Consumer Price Inflation,1988,0.29
NAM,Namibia,Headline Consumer Price Inflation,1988,12.53
NER,Niger,Headline Consumer Price Inflation,1988,0.6
NGA,Nigeria,Headline Consumer Price Inflation,1988,31.58
NIC,Nicaragua,Headline Consumer Price Inflation,1988,4775.2
NLD,Netherlands,Headline Consumer Price Inflation,1988,0.74
NOR,Norway,Headline Consumer Price Inflation,1988,6.68
NPL,Nepal,Headline Consumer Price Inflation,1988,11.02
NRU,Nauru,Headline Consumer Price Inflation,1988,
NZL,New Zealand,Headline Consumer Price Inflation,1988,6.38
OMN,Oman,Headline Consumer Price Inflation,1988,1.59
PAK,Pakistan,Headline Consumer Price Inflation,1988,8.85
PAN,Panama,Headline Consumer Price Inflation,1988,0.36
PER,Peru,Headline Consumer Price Inflation,1988,576.19
PHL,Philippines,Headline Consumer Price Inflation,1988,13.85
PLW,Palau,Headline Consumer Price Inflation,1988,
PNG,Papua New Guinea,Headline Consumer Price Inflation,1988,5.45
POL,Poland,Headline Consumer Price Inflation,1988,60.2
PRI,Puerto Rico,Headline Consumer Price Inflation,1988,2.58
PRT,Portugal,Headline Consumer Price Inflation,1988,10.1
PRY,Paraguay,Headline Consumer Price Inflation,1988,23.49
PSE,West Bank and Gaza,Headline Consumer Price Inflation,1988,
QAT,Qatar,Headline Consumer Price Inflation,1988,4.82
ROU,Romania,Headline Consumer Price Inflation,1988,2.6
RUS,Russian Federation,Headline Consumer Price Inflation,1988,1.6
RWA,Rwanda,Headline Consumer Price Inflation,1988,2.91
SAU,Saudi Arabia,Headline Consumer Price Inflation,1988,0.93
SDN,Sudan,Headline Consumer Price Inflation,1988,62.86
SEN,Senegal,Headline Consumer Price Inflation,1988,-1.82
SGP,Singapore,Headline Consumer Price Inflation,1988,1.53
SLB,Solomon Islands,Headline Consumer Price Inflation,1988,16.81
SLE,Sierra Leone,Headline Consumer Price Inflation,1988,34.29
SLV,El Salvador,Headline Consumer Price Inflation,1988,19.74
SMR,San Marino,Headline Consumer Price Inflation,1988,
SRB,Serbia,Headline Consumer Price Inflation,1988,
SSD,South Sudan,Headline Consumer Price Inflation,1988,
STP,São Tomé and Principe,Headline Consumer Price Inflation,1988,44.28
SUR,Suriname,Headline Consumer Price Inflation,1988,7.34
SVK,Slovak Republic,Headline Consumer Price Inflation,1988,0.2
SVN,Slovenia,Headline Consumer Price Inflation,1988,198.75
SWE,Sweden,Headline Consumer Price Inflation,1988,5.82
SWZ,Swaziland,Headline Consumer Price Inflation,1988,20.4
SYC,Seychelles,Headline Consumer Price Inflation,1988,0.48
SYR,Syrian Arab Republic,Headline Consumer Price Inflation,1988,30.0
TCD,Chad,Headline Consumer Price Inflation,1988,14.9
TGO,Togo,Headline Consumer Price Inflation,1988,-0.15
THA,Thailand,Headline Consumer Price Inflation,1988,3.88
TJK,Tajikistan,Headline Consumer Price Inflation,1988,
TKM,Turkmenistan,Headline Consumer Price Inflation,1988,
TON,Tonga,Headline Consumer Price Inflation,1988,10.33
TTO,Trinidad and Tobago,Headline Consumer Price Inflation,1988,7.76
TUN,Tunisia,Headline Consumer Price Inflation,1988,7.28
TUR,Turkey,Headline Consumer Price Inflation,1988,68.81
TUV,Tuvalu,Headline Consumer Price Inflation,1988,
TZA,Tanzania,Headline Consumer Price Inflation,1988,31.2
UGA,Uganda,Headline Consumer Price Inflation,1988,166.7
UKR,Ukraine,Headline Consumer Price Inflation,1988,-0.1
URY,Uruguay,Headline Consumer Price Inflation,1988,63.07
USA,United States,Headline Consumer Price Inflation,1988,4.08
UZB,Uzbekistan,Headline Consumer Price Inflation,1988,
VCT,St. Vincent and the Grenadines,Headline Consumer Price Inflation,1988,0.44
VEN,"Venezuela, RB",Headline Consumer Price Inflation,1988,29.49
VNM,Vietnam,Headline Consumer Price Inflation,1988,374.35
VUT,Vanuatu,Headline Consumer Price Inflation,1988,8.76
WSM,Samoa,Headline Consumer Price Inflation,1988,3.19
YEM,"Yemen, Rep.",Headline Consumer Price Inflation,1988,0.0
ZAF,South Africa,Headline Consumer Price Inflation,1988,12.78
ZMB,Zambia,Headline Consumer Price Inflation,1988,54.04
ZWE,Zimbabwe,Headline Consumer Price Inflation,1988,-1.06
VGB,British Virgin Islands,Headline Consumer Price Inflation,1988,
XXK,Kosovo,Headline Consumer Price Inflation,1988,
LIE,Liechtenstein,Headline Consumer Price Inflation,1988,
MTQ,Martinique,Headline Consumer Price Inflation,1988,
MSR,Montserrat,Headline Consumer Price Inflation,1988,
NCL,New Caledonia,Headline Consumer Price Inflation,1988,
NIU,Niue,Headline Consumer Price Inflation,1988,
SHN,Saint Helena,Headline Consumer Price Inflation,1988,
TLS,Timor-Leste,Headline Consumer Price Inflation,1988,
TCA,Turks and Caicos Islands,Headline Consumer Price Inflation,1988,
ABW,Aruba,Energy Consumer Price Inflation,1988,
AFG,Afghanistan,Energy Consumer Price Inflation,1988,27.0
ALB,Albania,Energy Consumer Price Inflation,1988,
ARE,United Arab Emirates,Energy Consumer Price Inflation,1988,
ARG,Argentina,Energy Consumer Price Inflation,1988,376.9
ARM,Armenia,Energy Consumer Price Inflation,1988,
AUS,Australia,Energy Consumer Price Inflation,1988,9.29
AUT,Austria,Energy Consumer Price Inflation,1988,-2.2
AZE,Azerbaijan,Energy Consumer Price Inflation,1988,
BDI,Burundi,Energy Consumer Price Inflation,1988,
BEL,Belgium,Energy Consumer Price Inflation,1988,3.65
BEN,Benin,Energy Consumer Price Inflation,1988,
BFA,Burkina Faso,Energy Consumer Price Inflation,1988,2.1
BGD,Bangladesh,Energy Consumer Price Inflation,1988,9.1
BGR,Bulgaria,Energy Consumer Price Inflation,1988,
BHR,Bahrain,Energy Consumer Price Inflation,1988,0.0
BHS,"Bahamas, The",Energy Consumer Price Inflation,1988,
BIH,Bosnia and Herzegovina,Energy Consumer Price Inflation,1988,
BLR,Belarus,Energy Consumer Price Inflation,1988,
BLZ,Belize,Energy Consumer Price Inflation,1988,
BOL,Bolivia,Energy Consumer Price Inflation,1988,33.4
